           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -1.428572    0.000000  8142166.317591 -2849756.869502    0.000000   -0.000000    0.287297    2.199115
    0.009804    0.021557   -1.539996   -1.428572    0.000009  8142166.315526 -2849756.916063    0.001460    0.000000    0.287297    2.199115
    0.019608    0.043093   -1.509196   -1.428572   -0.000005  8142166.309147 -2849756.961431    0.005839    0.000004    0.287297    2.199115
    0.029412    0.064588   -1.478397   -1.428572   -0.000010  8142166.298237 -2849757.005619    0.013133    0.000020    0.287297    2.199115
    0.039216    0.086022   -1.447597   -1.428572   -0.000004  8142166.282591 -2849757.048638    0.023335    0.000062    0.287297    2.199115
    0.049020    0.107374   -1.416797   -1.428572    0.000003  8142166.262006 -2849757.090492    0.036436    0.000150    0.287297    2.199115
    0.058824    0.128625   -1.385997   -1.428572    0.000001  8142166.236271 -2849757.131183    0.052422    0.000311    0.287297    2.199115
    0.068627    0.149753   -1.355197   -1.428572   -0.000005  8142166.205171 -2849757.170707    0.071278    0.000573    0.287297    2.199115
    0.078431    0.170740   -1.324397   -1.428572   -0.000007  8142166.168483 -2849757.209057    0.092988    0.000973    0.287297    2.199115
    0.088235    0.191564   -1.293597   -1.428572   -0.000002  8142166.125981 -2849757.246217    0.117530    0.001550    0.287297    2.199115
    0.098039    0.212207   -1.262797   -1.428572    0.000002  8142166.077432 -2849757.282169    0.144880    0.002349    0.287297    2.199115
    0.107843    0.232648   -1.231997   -1.428572   -0.000001  8142166.022602 -2849757.316885    0.175014    0.003416    0.287297    2.199115
    0.117647    0.252869   -1.201197   -1.428572   -0.000005  8142165.961256 -2849757.350331    0.207902    0.004803    0.287297    2.199115
    0.127451    0.272850   -1.170397   -1.428572   -0.000006  8142165.893161 -2849757.382465    0.243513    0.006563    0.287297    2.199115
    0.137255    0.292572   -1.139597   -1.428572   -0.000002  8142165.818092 -2849757.413240    0.281814    0.008753    0.287297    2.199115
    0.147059    0.312017   -1.108797   -1.428572    0.000001  8142165.735830 -2849757.442595    0.322767    0.011429    0.287297    2.199115
    0.156863    0.331165   -1.077997   -1.428572   -0.000002  8142165.646176 -2849757.470463    0.366335    0.014651    0.287297    2.199115
    0.166667    0.350000   -1.047197   -1.428571   -0.000006  8142165.548949 -2849757.496768    0.412476    0.018478    0.287297    2.199115
    0.176471    0.368503   -1.016397   -1.428571   -0.000005  8142165.443997 -2849757.521421    0.461146    0.022968    0.287297    2.199115
    0.186275    0.386655   -0.985598   -1.428571   -0.000001  8142165.331205 -2849757.544324    0.512298    0.028181    0.287297    2.199115
    0.196078    0.404442   -0.954798   -1.428571   -0.000000  8142165.210500 -2849757.565368    0.565886    0.034174    0.287297    2.199115
    0.205882    0.421844   -0.923998   -1.428571   -0.000003  8142165.081868 -2849757.584431    0.621857    0.041002    0.287297    2.199115
    0.215686    0.438847   -0.893198   -1.428571   -0.000006  8142164.945357 -2849757.601380    0.680158    0.048718    0.287297    2.199115
    0.225490    0.455433   -0.862398   -1.428571   -0.000004  8142164.801097 -2849757.616071    0.740735    0.057374    0.287297    2.199115
    0.235294    0.471587   -0.831598   -1.428571   -0.000001  8142164.649307 -2849757.628345    0.803529    0.067014    0.287297    2.199115
    0.245098    0.487294   -0.800798   -1.428571   -0.000001  8142164.490314 -2849757.638034    0.868482    0.077683    0.287297    2.199115
    0.254902    0.502538   -0.769998   -1.428571   -0.000004  8142164.324561 -2849757.644958    0.935531    0.089419    0.287297    2.199115
    0.264706    0.517306   -0.739198   -1.428571   -0.000006  8142164.152627 -2849757.648927    1.004613    0.102254    0.287297    2.199115
    0.274510    0.531583   -0.708398   -1.428571   -0.000004  8142163.975237 -2849757.649741    1.075663    0.116217    0.287297    2.199115
    0.284314    0.545356   -0.677598   -1.428571   -0.000001  8142163.793271 -2849757.647192    1.148612    0.131330    0.287297    2.199115
    0.294118    0.558612   -0.646798   -1.428571   -0.000001  8142163.607780 -2849757.641070    1.223393    0.147610    0.287297    2.199115
    0.303922    0.571338   -0.615998   -1.428571   -0.000004  8142163.419982 -2849757.631159    1.299933    0.165066    0.287297    2.199115
    0.313725    0.583522   -0.585199   -1.428571   -0.000005  8142163.231270 -2849757.617245    1.378161    0.183702    0.287297    2.199115
    0.323529    0.595152   -0.554399   -1.428571   -0.000002  8142163.043199 -2849757.599120    1.458002    0.203514    0.287297    2.199115
    0.333333    0.606218   -0.523599   -1.428571    0.000000  8142162.857474 -2849757.576587    1.539380    0.224493    0.287297    2.199115
    0.343137    0.616709   -0.492799   -1.428571   -0.000000  8142162.675928 -2849757.549461    1.622219    0.246621    0.287297    2.199115
