           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000   -0.000000   -1.570796   -1.030928    0.000000  2625628.027599 -1273429.576397   -0.000000   -0.000000    0.038272    3.047345
    0.009804    0.029871   -1.539996   -1.030928    0.000012  2625628.027595 -1273429.576537    0.002804    0.000001    0.038272    3.047345
    0.019608    0.059714   -1.509196   -1.030928   -0.000005  2625628.027582 -1273429.576676    0.011213    0.000010    0.038272    3.047345
    0.029412    0.089500   -1.478397   -1.030928   -0.000001  2625628.027559 -1273429.576812    0.025219    0.000052    0.038272    3.047345
    0.039216    0.119202   -1.447597   -1.030928    0.000005  2625628.027525 -1273429.576947    0.044809    0.000164    0.038272    3.047345
    0.049020    0.148790   -1.416797   -1.030928   -0.000005  2625628.027479 -1273429.577080    0.069964    0.000400    0.038272    3.047345
    0.058824    0.178237   -1.385997   -1.030928    0.000002  2625628.027421 -1273429.577213    0.100660    0.000827    0.038272    3.047345
    0.068627    0.207515   -1.355197   -1.030928    0.000002  2625628.027347 -1273429.577345    0.136869    0.001525    0.038272    3.047345
    0.078431    0.236596   -1.324397   -1.030928   -0.000004  2625628.027258 -1273429.577476    0.178556    0.002589    0.038272    3.047345
    0.088235    0.265453   -1.293597   -1.030928    0.000003  2625628.027152 -1273429.577607    0.225681    0.004125    0.038272    3.047345
    0.098039    0.294058   -1.262797   -1.030928   -0.000001  2625628.027025 -1273429.577739    0.278200    0.006250    0.038272    3.047345
    0.107843    0.322384   -1.231997   -1.030928   -0.000002  2625628.026876 -1273429.577871    0.336062    0.009090    0.038272    3.047345
    0.117647    0.350404   -1.201197   -1.030928    0.000003  2625628.026703 -1273429.578004    0.399214    0.012780    0.038272    3.047345
    0.127451    0.378092   -1.170397   -1.030928   -0.000002  2625628.026501 -1273429.578138    0.467595    0.017464    0.038272    3.047345
    0.137255    0.405422   -1.139597   -1.030928   -0.000000  2625628.026269 -1273429.578273    0.541139    0.023291    0.038272    3.047345
    0.147059    0.432366   -1.108797   -1.030928    0.000002  2625628.026000 -1273429.578411    0.619779    0.030412    0.038272    3.047345
    0.156863    0.458901   -1.077997   -1.030928   -0.000003  2625628.025692 -1273429.578550    0.703438    0.038985    0.038272    3.047345
    0.166667    0.485000   -1.047198   -1.030928    0.000001  2625628.025337 -1273429.578692    0.792038    0.049166    0.038272    3.047345
    0.176471    0.510639   -1.016398   -1.030928    0.000001  2625628.024930 -1273429.578838    0.885494    0.061115    0.038272    3.047345
    0.186275    0.535794   -0.985598   -1.030928   -0.000003  2625628.024463 -1273429.578986    0.983718    0.074985    0.038272    3.047345
    0.196078    0.560441   -0.954798   -1.030928    0.000002  2625628.023926 -1273429.579138    1.086616    0.090931    0.038272    3.047345
    0.205882    0.584556   -0.923998   -1.030928   -0.000001  2625628.023310 -1273429.579295    1.194092    0.109100    0.038272    3.047345
