           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000   -0.000000   -1.570796   -1.010101    0.000000  2163752.571272 -1071057.169525    0.000000    0.000000    0.013122    3.110177
    0.009804    0.030487   -1.539996   -1.010101    0.000005  2163752.571229 -1071057.171039    0.002921    0.000001    0.013122    3.110177
    0.019608    0.060945   -1.509196   -1.010101    0.000003  2163752.571091 -1071057.172529    0.011680    0.000011    0.013122    3.110177
    0.029412    0.091346   -1.478397   -1.010101    0.000002  2163752.570849 -1071057.174000    0.026270    0.000055    0.013122    3.110177
    0.039216    0.121659   -1.447597   -1.010101    0.000001  2163752.570491 -1071057.175455    0.046676    0.000175    0.013122    3.110177
    0.049020    0.151858   -1.416797   -1.010101    0.000000  2163752.570007 -1071057.176898    0.072879    0.000425    0.013122    3.110177
    0.058824    0.181912   -1.385997   -1.010101   -0.000000  2163752.569382 -1071057.178331    0.104854    0.000879    0.013122    3.110177
    0.068627    0.211794   -1.355197   -1.010101   -0.000001  2163752.568602 -1071057.179759    0.142572    0.001621    0.013122    3.110177
    0.078431    0.241475   -1.324397   -1.010101   -0.000001  2163752.567648 -1071057.181185    0.185995    0.002753    0.013122    3.110177
    0.088235    0.270926   -1.293597   -1.010101   -0.000001  2163752.566500 -1071057.182614    0.235083    0.004386    0.013122    3.110177
    0.098039    0.300121   -1.262797   -1.010101   -0.000002  2163752.565136 -1071057.184048    0.289790    0.006644    0.013122    3.110177
    0.107843    0.329031   -1.231997   -1.010101   -0.000002  2163752.563528 -1071057.185493    0.350064    0.009664    0.013122    3.110177
    0.117647    0.357629   -1.201197   -1.010101   -0.000002  2163752.561645 -1071057.186952    0.415846    0.013587    0.013122    3.110177
    0.127451    0.385888   -1.170397   -1.010101   -0.000002  2163752.559450 -1071057.188429    0.487076    0.018567    0.013122    3.110177
    0.137255    0.413781   -1.139597   -1.010101   -0.000002  2163752.556900 -1071057.189928    0.563685    0.024761    0.013122    3.110177
    0.147059    0.441281   -1.108797   -1.010101   -0.000002  2163752.553946 -1071057.191455    0.645600    0.032332    0.013122    3.110177
    0.156863    0.468363   -1.077997   -1.010101   -0.000002  2163752.550529 -1071057.193014    0.732745    0.041446    0.013122    3.110177
    0.166667    0.495000   -1.047197   -1.010101   -0.000002  2163752.546579 -1071057.194611    0.825036    0.052271    0.013122    3.110177
    0.176471    0.521168   -1.016397   -1.010101   -0.000002  2163752.542014 -1071057.196251    0.922385    0.064974    0.013122    3.110177
    0.186275    0.546841   -0.985598   -1.010101   -0.000002  2163752.536738 -1071057.197939    1.024701    0.079720    0.013122    3.110177
    0.196078    0.571996   -0.954798   -1.010101   -0.000002  2163752.530632 -1071057.199684    1.131887    0.096672    0.013122    3.110177
    0.205882    0.596608   -0.923998   -1.010101   -0.000002  2163752.523558 -1071057.201491    1.243840    0.115988    0.013122    3.110177
    0.215686    0.620655   -0.893198   -1.010101   -0.000002  2163752.515347 -1071057.203368    1.360455    0.137817    0.013122    3.110177
    0.225490    0.644112   -0.862398   -1.010101   -0.000002  2163752.505793 -1071057.205324    1.481621    0.162302    0.013122    3.110177
    0.235294    0.666959   -0.831598   -1.010101   -0.000002  2163752.494647 -1071057.207369    1.607222    0.189574    0.013122    3.110177
    0.245098    0.689173   -0.800798   -1.010101   -0.000001  2163752.481603 -1071057.209513    1.737141    0.219755    0.013122    3.110177
    0.254902    0.710733   -0.769998   -1.010101   -0.000001  2163752.466283 -1071057.211767    1.871253    0.252953    0.013122    3.110177
    0.264706    0.731619   -0.739198   -1.010101   -0.000001  2163752.448219 -1071057.214146    2.009431    0.289262    0.013122    3.110177
    0.274510    0.751811   -0.708398   -1.010101   -0.000001  2163752.426822 -1071057.216665    2.151545    0.328762    0.013122    3.110177
    0.284314    0.771290   -0.677598   -1.010101   -0.000001  2163752.401351 -1071057.219340    2.297459    0.371515    0.013122    3.110177
    0.294118    0.790037   -0.646798   -1.010101   -0.000001  2163752.370868 -1071057.222191    2.447035    0.417568    0.013122    3.110177
    0.303922    0.808035   -0.615998   -1.010101   -0.000001  2163752.334164 -1071057.225239    2.600132    0.466949    0.013122    3.110177
    0.313725    0.825266   -0.585198   -1.010101   -0.000001  2163752.289683 -1071057.228511    2.756603    0.519667    0.013122    3.110177
    0.323529    0.841715   -0.554398   -1.010101   -0.000001  2163752.235392 -1071057.232035    2.916302    0.575713    0.013122    3.110177
    0.333333    0.857365   -0.523599   -1.010101   -0.000001  2163752.168612 -1071057.235843    3.079075    0.635059    0.013122    3.110177
    0.343137    0.872202   -0.492799   -1.010101   -0.000002  2163752.085781 -1071057.239972    3.244769    0.697657    0.013122    3.110177
    0.352941    0.886212   -0.461999   -1.010101   -0.000003  2163751.982112 -1071057.244464    3.413226    0.763438    0.013122    3.110177
    0.362745    0.899381   -0.431199   -1.010101   -0.000003  2163751.851109 -1071057.249362    3.584287    0.832317    0.013122    3.110177
    0.372549    0.911696   -0.400399   -1.010100   -0.000005  2163751.683871 -1071057.254715    3.757790    0.904186    0.013122    3.110177
    0.382353    0.923147   -0.369599   -1.010100   -0.000006  2163751.468112 -1071057.260567    3.933569    0.978921    0.013122    3.110177
    0.392157    0.933723   -0.338799   -1.010100   -0.000009  2163751.186785 -1071057.266954    4.111459    1.056380    0.013122    3.110177
    0.401961    0.943412   -0.307999   -1.010100   -0.000012  2163750.816262 -1071057.273887    4.291290    1.136403    0.013122    3.110177
    0.411765    0.952207   -0.277199   -1.010099   -0.000016  2163750.324173 -1071057.281323    4.472892    1.218812    0.013122    3.110177
    0.421569    0.960099   -0.246399   -1.010099   -0.000022  2163749.667674 -1071057.289102    4.656092    1.303416    0.013122    3.110177
    0.431373    0.967080   -0.215600   -1.010098   -0.000030  2163748.794727 -1071057.296848    4.840718    1.390009    0.013122    3.110177
    0.441176    0.973143   -0.184800   -1.010097   -0.000039  2163747.655901 -1071057.303764    5.026592    1.478373    0.013122    3.110177
    0.450980    0.978284   -0.154000   -1.010095   -0.000046  2163746.245212 -1071057.308310    5.213541    1.568275    0.013122    3.110177
    0.460784    0.982496   -0.123200   -1.010094   -0.000044  2163744.706353 -1071057.307716    5.401385    1.659477    0.013122    3.110177
    0.470588    0.985777   -0.092401   -1.010093   -0.000019  2163743.537543 -1071057.297590    5.589947    1.751727    0.013122    3.110177
    0.480392    0.988122   -0.061601   -1.010093    0.000045  2163743.778386 -1071057.272503    5.779048    1.844771    0.013122    3.110177
    0.490196    0.989530   -0.030801   -1.010096    0.000134  2163746.613896 -1071057.229228    5.968509    1.938347    0.013122    3.110177
    0.500000    0.990000   -0.000001   -1.010101    0.000180  2163751.863127 -1071057.172371    6.158149    2.032189    0.013122    3.110177
    0.509804    0.989531    0.030799   -1.010106    0.000134  2163757.112481 -1071057.115515    6.347790    2.126032    0.013122    3.110177
    0.519608    0.988122    0.061599   -1.010109    0.000044  2163759.948220 -1071057.072238    6.537251    2.219607    0.013122    3.110177
    0.529412    0.985777    0.092399   -1.010109   -0.000020  2163760.189215 -1071057.047149    6.726352    2.312651    0.013122    3.110177
    0.539216    0.982496    0.123199   -1.010108   -0.000046  2163759.020459 -1071057.037023    6.914914    2.404902    0.013122    3.110177
